"Year,Month_Name,State,Vehicle_Category,EV_Sales_Quantity,Date_parsed"
"2019,May,Goa,Others,0,2019-05-01"
"2019,May,Goa,Bus,0,2019-05-01"
"2019,May,Goa,3-Wheelers,1,2019-05-01"
"2019,May,Goa,2-Wheelers,3,2019-05-01"
"2019,May,Goa,2-Wheelers,0,2019-05-01"
"2019,May,Goa,4-Wheelers,0,2019-05-01"
"2019,May,Goa,3-Wheelers,0,2019-05-01"
"2019,May,Gujarat,Others,0,2019-05-01"
"2019,May,Gujarat,Bus,0,2019-05-01"
"2019,May,Gujarat,3-Wheelers,1,2019-05-01"
"2019,May,Gujarat,3-Wheelers,4,2019-05-01"
"2019,May,Gujarat,Others,1,2019-05-01"
"2019,May,Gujarat,2-Wheelers,5,2019-05-01"
"2019,May,Gujarat,2-Wheelers,0,2019-05-01"
"2019,May,Gujarat,2-Wheelers,30,2019-05-01"
"2019,May,Gujarat,4-Wheelers,0,2019-05-01"
"2019,May,Gujarat,4-Wheelers,1,2019-05-01"
"2019,May,Gujarat,3-Wheelers,16,2019-05-01"
"2019,May,Gujarat,3-Wheelers,0,2019-05-01"
"2019,May,Himachal Pradesh,Others,0,2019-05-01"
"2019,May,Himachal Pradesh,Bus,16,2019-05-01"
"2019,May,Himachal Pradesh,Bus,0,2019-05-01"
"2019,May,Himachal Pradesh,2-Wheelers,0,2019-05-01"
"2019,May,Himachal Pradesh,4-Wheelers,0,2019-05-01"
"2019,May,Himachal Pradesh,3-Wheelers,0,2019-05-01"
"2019,May,Haryana,Others,0,2019-05-01"
"2019,May,Haryana,Bus,0,2019-05-01"
"2019,May,Haryana,3-Wheelers,189,2019-05-01"
"2019,May,Haryana,3-Wheelers,29,2019-05-01"
"2019,May,Haryana,2-Wheelers,56,2019-05-01"
"2019,May,Haryana,2-Wheelers,0,2019-05-01"
"2019,May,Haryana,2-Wheelers,3,2019-05-01"
"2019,May,Haryana,4-Wheelers,0,2019-05-01"
"2019,May,Haryana,2-Wheelers,15,2019-05-01"
"2019,May,Haryana,3-Wheelers,6,2019-05-01"
"2019,May,Haryana,3-Wheelers,2,2019-05-01"
"2019,May,Jharkhand,Others,0,2019-05-01"
"2019,May,Jharkhand,Bus,0,2019-05-01"
"2019,May,Jharkhand,3-Wheelers,56,2019-05-01"
"2019,May,Jharkhand,3-Wheelers,2,2019-05-01"
"2019,May,Jharkhand,2-Wheelers,4,2019-05-01"
"2019,May,Jharkhand,2-Wheelers,0,2019-05-01"
"2019,May,Jharkhand,4-Wheelers,0,2019-05-01"
"2019,May,Jharkhand,3-Wheelers,0,2019-05-01"
"2019,May,Jharkhand,3-Wheelers,15,2019-05-01"
"2019,May,Jammu And Kashmir,Others,0,2019-05-01"
"2019,May,Jammu And Kashmir,Bus,10,2019-05-01"
"2019,May,Jammu And Kashmir,Bus,0,2019-05-01"
"2019,May,Jammu And Kashmir,2-Wheelers,3,2019-05-01"
"2019,May,Jammu And Kashmir,2-Wheelers,1,2019-05-01"
"2019,May,Jammu And Kashmir,4-Wheelers,0,2019-05-01"
"2019,May,Jammu And Kashmir,3-Wheelers,0,2019-05-01"
"2019,May,Karnataka,Others,0,2019-05-01"
"2019,May,Karnataka,Bus,0,2019-05-01"
"2019,May,Karnataka,3-Wheelers,3,2019-05-01"
"2019,May,Karnataka,2-Wheelers,205,2019-05-01"
"2019,May,Karnataka,2-Wheelers,0,2019-05-01"
"2019,May,Karnataka,2-Wheelers,18,2019-05-01"
"2019,May,Karnataka,4-Wheelers,0,2019-05-01"
"2019,May,Karnataka,2-Wheelers,100,2019-05-01"
"2019,May,Karnataka,2-Wheelers,5,2019-05-01"
"2019,May,Karnataka,3-Wheelers,2,2019-05-01"
"2019,May,Karnataka,3-Wheelers,0,2019-05-01"
"2019,May,Kerala,Others,0,2019-05-01"
"2019,May,Kerala,Bus,0,2019-05-01"
"2019,May,Kerala,3-Wheelers,1,2019-05-01"
"2019,May,Kerala,2-Wheelers,23,2019-05-01"
"2019,May,Kerala,2-Wheelers,0,2019-05-01"
"2019,May,Kerala,4-Wheelers,0,2019-05-01"
"2019,May,Kerala,4-Wheelers,2,2019-05-01"
"2019,May,Kerala,3-Wheelers,0,2019-05-01"
"2019,May,Ladakh,Others,0,2019-05-01"
"2019,May,Ladakh,Bus,0,2019-05-01"
"2019,May,Ladakh,2-Wheelers,0,2019-05-01"
"2019,May,Ladakh,4-Wheelers,0,2019-05-01"
"2019,May,Maharashtra,Others,0,2019-05-01"
"2019,May,Maharashtra,Bus,0,2019-05-01"
"2019,May,Maharashtra,3-Wheelers,101,2019-05-01"
"2019,May,Maharashtra,3-Wheelers,20,2019-05-01"
"2019,May,Maharashtra,2-Wheelers,406,2019-05-01"
"2019,May,Maharashtra,2-Wheelers,0,2019-05-01"
"2019,May,Maharashtra,2-Wheelers,65,2019-05-01"
"2019,May,Maharashtra,4-Wheelers,20,2019-05-01"
"2019,May,Maharashtra,4-Wheelers,11,2019-05-01"
"2019,May,Maharashtra,3-Wheelers,0,2019-05-01"
"2019,May,Meghalaya,Others,0,2019-05-01"
"2019,May,Meghalaya,Bus,0,2019-05-01"
"2019,May,Meghalaya,2-Wheelers,0,2019-05-01"
"2019,May,Meghalaya,4-Wheelers,0,2019-05-01"
"2019,May,Meghalaya,3-Wheelers,0,2019-05-01"
"2019,May,Manipur,Others,0,2019-05-01"
"2019,May,Manipur,Bus,0,2019-05-01"
"2019,May,Manipur,3-Wheelers,14,2019-05-01"
"2019,May,Manipur,2-Wheelers,0,2019-05-01"
"2019,May,Manipur,4-Wheelers,0,2019-05-01"
"2019,May,Manipur,3-Wheelers,0,2019-05-01"
"2019,May,Madhya Pradesh,Others,0,2019-05-01"
"2019,May,Madhya Pradesh,Bus,0,2019-05-01"
"2019,May,Madhya Pradesh,3-Wheelers,112,2019-05-01"
"2019,May,Madhya Pradesh,3-Wheelers,35,2019-05-01"
"2019,May,Madhya Pradesh,2-Wheelers,71,2019-05-01"
"2019,May,Madhya Pradesh,2-Wheelers,0,2019-05-01"
"2019,May,Madhya Pradesh,4-Wheelers,0,2019-05-01"
"2019,May,Madhya Pradesh,4-Wheelers,2,2019-05-01"
"2019,May,Madhya Pradesh,3-Wheelers,0,2019-05-01"
"2019,May,Mizoram,Others,0,2019-05-01"
"2019,May,Mizoram,Bus,0,2019-05-01"
"2019,May,Mizoram,4-Wheelers,0,2019-05-01"
"2019,May,Mizoram,2-Wheelers,0,2019-05-01"
"2019,May,Mizoram,3-Wheelers,0,2019-05-01"
"2019,May,Nagaland,Others,0,2019-05-01"
"2019,May,Nagaland,Bus,0,2019-05-01"
"2019,May,Nagaland,2-Wheelers,1,2019-05-01"
"2019,May,Nagaland,2-Wheelers,0,2019-05-01"
"2019,May,Nagaland,4-Wheelers,0,2019-05-01"
"2019,May,Nagaland,3-Wheelers,0,2019-05-01"
"2019,May,Odisha,Others,0,2019-05-01"
"2019,May,Odisha,Bus,0,2019-05-01"
"2019,May,Odisha,3-Wheelers,5,2019-05-01"
"2019,May,Odisha,3-Wheelers,2,2019-05-01"
"2019,May,Odisha,4-Wheelers,0,2019-05-01"
"2019,May,Odisha,2-Wheelers,33,2019-05-01"
"2019,May,Odisha,2-Wheelers,0,2019-05-01"
"2019,May,Odisha,2-Wheelers,4,2019-05-01"
"2019,May,Odisha,3-Wheelers,1,2019-05-01"
"2019,May,Punjab,Others,0,2019-05-01"
"2019,May,Punjab,Bus,0,2019-05-01"
"2019,May,Punjab,3-Wheelers,11,2019-05-01"
"2019,May,Punjab,2-Wheelers,5,2019-05-01"
"2019,May,Punjab,2-Wheelers,0,2019-05-01"
"2019,May,Punjab,4-Wheelers,0,2019-05-01"
"2019,May,Punjab,2-Wheelers,3,2019-05-01"
"2019,May,Punjab,3-Wheelers,0,2019-05-01"
"2019,May,Punjab,3-Wheelers,1,2019-05-01"
"2019,May,Puducherry,Others,0,2019-05-01"
"2019,May,Puducherry,Bus,0,2019-05-01"
"2019,May,Puducherry,2-Wheelers,6,2019-05-01"
"2019,May,Puducherry,2-Wheelers,0,2019-05-01"
"2019,May,Puducherry,4-Wheelers,0,2019-05-01"
"2019,May,Puducherry,3-Wheelers,0,2019-05-01"
"2019,May,Rajasthan,Others,0,2019-05-01"
"2019,May,Rajasthan,Bus,0,2019-05-01"
"2019,May,Rajasthan,3-Wheelers,273,2019-05-01"
"2019,May,Rajasthan,3-Wheelers,18,2019-05-01"
"2019,May,Rajasthan,2-Wheelers,90,2019-05-01"
"2019,May,Rajasthan,2-Wheelers,0,2019-05-01"
"2019,May,Rajasthan,2-Wheelers,5,2019-05-01"
"2019,May,Rajasthan,4-Wheelers,0,2019-05-01"
"2019,May,Rajasthan,4-Wheelers,1,2019-05-01"
"2019,May,Rajasthan,2-Wheelers,3,2019-05-01"
"2019,May,Rajasthan,3-Wheelers,0,2019-05-01"
"2019,May,Sikkim,Bus,0,2019-05-01"
"2019,May,Sikkim,Others,0,2019-05-01"
"2019,May,Sikkim,4-Wheelers,0,2019-05-01"
"2019,May,Sikkim,2-Wheelers,0,2019-05-01"
"2019,May,Tamil Nadu,Others,0,2019-05-01"
"2019,May,Tamil Nadu,Bus,0,2019-05-01"
"2019,May,Tamil Nadu,3-Wheelers,0,2019-05-01"
"2019,May,Tamil Nadu,2-Wheelers,111,2019-05-01"
"2019,May,Tamil Nadu,2-Wheelers,0,2019-05-01"
"2019,May,Tamil Nadu,2-Wheelers,1,2019-05-01"
"2019,May,Tamil Nadu,4-Wheelers,0,2019-05-01"
"2019,May,Tamil Nadu,2-Wheelers,23,2019-05-01"
"2019,May,Tripura,Others,0,2019-05-01"
"2019,May,Tripura,Bus,0,2019-05-01"
"2019,May,Tripura,2-Wheelers,1,2019-05-01"
"2019,May,Tripura,4-Wheelers,0,2019-05-01"
"2019,May,Tripura,3-Wheelers,0,2019-05-01"
"2019,May,Uttarakhand,Others,0,2019-05-01"
"2019,May,Uttarakhand,Bus,1,2019-05-01"
"2019,May,Uttarakhand,Bus,0,2019-05-01"
"2019,May,Uttarakhand,3-Wheelers,461,2019-05-01"
"2019,May,Uttarakhand,3-Wheelers,14,2019-05-01"
"2019,May,Uttarakhand,2-Wheelers,47,2019-05-01"
"2019,May,Uttarakhand,2-Wheelers,0,2019-05-01"
"2019,May,Uttarakhand,4-Wheelers,0,2019-05-01"
"2019,May,Uttarakhand,3-Wheelers,0,2019-05-01"
"2019,May,Uttar Pradesh,Others,0,2019-05-01"
"2019,May,Uttar Pradesh,Bus,24,2019-05-01"
"2019,May,Uttar Pradesh,Bus,0,2019-05-01"
"2019,May,Uttar Pradesh,3-Wheelers,3549,2019-05-01"
"2019,May,Uttar Pradesh,3-Wheelers,69,2019-05-01"
"2019,May,Uttar Pradesh,Others,2,2019-05-01"
"2019,May,Uttar Pradesh,2-Wheelers,122,2019-05-01"
"2019,May,Uttar Pradesh,2-Wheelers,0,2019-05-01"
"2019,May,Uttar Pradesh,4-Wheelers,0,2019-05-01"
"2019,May,Uttar Pradesh,2-Wheelers,3,2019-05-01"
"2019,May,Uttar Pradesh,3-Wheelers,1,2019-05-01"
"2019,May,Uttar Pradesh,3-Wheelers,14,2019-05-01"
"2019,May,Uttar Pradesh,3-Wheelers,0,2019-05-01"
"2019,May,West Bengal,Others,0,2019-05-01"
"2019,May,West Bengal,Bus,3,2019-05-01"
"2019,May,West Bengal,Bus,0,2019-05-01"
"2019,May,West Bengal,3-Wheelers,353,2019-05-01"
"2019,May,West Bengal,4-Wheelers,0,2019-05-01"
"2019,May,West Bengal,2-Wheelers,12,2019-05-01"
"2019,May,West Bengal,2-Wheelers,0,2019-05-01"
"2019,May,West Bengal,3-Wheelers,0,2019-05-01"
"2020,May,Arunachal Pradesh,Others,0,2020-05-01"
"2020,May,Arunachal Pradesh,2-Wheelers,0,2020-05-01"
"2020,May,Arunachal Pradesh,4-Wheelers,0,2020-05-01"
"2020,May,Andaman & Nicobar Island,Others,0,2020-05-01"
"2020,May,Andaman & Nicobar Island,2-Wheelers,0,2020-05-01"
"2020,May,Andaman & Nicobar Island,4-Wheelers,0,2020-05-01"
"2020,May,Andaman & Nicobar Island,3-Wheelers,0,2020-05-01"
"2020,May,Assam,Others,0,2020-05-01"
"2020,May,Assam,3-Wheelers,72,2020-05-01"
"2020,May,Assam,2-Wheelers,0,2020-05-01"
"2020,May,Assam,4-Wheelers,0,2020-05-01"
"2020,May,Assam,3-Wheelers,0,2020-05-01"
"2020,May,Assam,3-Wheelers,2,2020-05-01"
"2020,May,Andhra Pradesh,Others,0,2020-05-01"
"2020,May,Andhra Pradesh,Bus,0,2020-05-01"
"2020,May,Andhra Pradesh,2-Wheelers,0,2020-05-01"
"2020,May,Andhra Pradesh,4-Wheelers,0,2020-05-01"
"2020,May,Andhra Pradesh,4-Wheelers,1,2020-05-01"
"2020,May,Andhra Pradesh,3-Wheelers,0,2020-05-01"
"2020,May,Bihar,Others,0,2020-05-01"
"2020,May,Bihar,3-Wheelers,46,2020-05-01"
"2020,May,Bihar,2-Wheelers,1,2020-05-01"
"2020,May,Bihar,2-Wheelers,0,2020-05-01"
"2020,May,Bihar,4-Wheelers,0,2020-05-01"
"2020,May,Bihar,4-Wheelers,1,2020-05-01"
"2020,May,Bihar,3-Wheelers,0,2020-05-01"
"2020,May,Chhattisgarh,Others,0,2020-05-01"
"2020,May,Chhattisgarh,3-Wheelers,8,2020-05-01"
"2020,May,Chhattisgarh,3-Wheelers,1,2020-05-01"
"2020,May,Chhattisgarh,2-Wheelers,11,2020-05-01"
"2020,May,Chhattisgarh,2-Wheelers,0,2020-05-01"
"2020,May,Chhattisgarh,4-Wheelers,0,2020-05-01"
"2020,May,Chhattisgarh,Bus,0,2020-05-01"
"2020,May,Chhattisgarh,3-Wheelers,0,2020-05-01"
"2020,May,Chandigarh,2-Wheelers,0,2020-05-01"
"2020,May,Chandigarh,4-Wheelers,0,2020-05-01"
"2020,May,Dnh And Dd,Others,1,2020-05-01"
"2020,May,Dnh And Dd,2-Wheelers,0,2020-05-01"
"2020,May,Dnh And Dd,4-Wheelers,0,2020-05-01"
"2020,May,Dnh And Dd,3-Wheelers,1,2020-05-01"
"2020,May,Delhi,Others,0,2020-05-01"
"2020,May,Delhi,3-Wheelers,74,2020-05-01"
"2020,May,Delhi,3-Wheelers,14,2020-05-01"
"2020,May,Delhi,2-Wheelers,2,2020-05-01"
"2020,May,Delhi,2-Wheelers,0,2020-05-01"
"2020,May,Delhi,4-Wheelers,21,2020-05-01"
"2020,May,Delhi,4-Wheelers,9,2020-05-01"
"2020,May,Delhi,3-Wheelers,0,2020-05-01"
"2020,May,Goa,Others,0,2020-05-01"
"2020,May,Goa,2-Wheelers,2,2020-05-01"
"2020,May,Goa,2-Wheelers,0,2020-05-01"
"2020,May,Goa,4-Wheelers,0,2020-05-01"
"2020,May,Goa,3-Wheelers,0,2020-05-01"
"2020,May,Gujarat,Others,0,2020-05-01"
"2020,May,Gujarat,2-Wheelers,0,2020-05-01"
"2020,May,Gujarat,4-Wheelers,0,2020-05-01"
"2020,May,Gujarat,3-Wheelers,0,2020-05-01"
"2020,May,Himachal Pradesh,Others,0,2020-05-01"
"2020,May,Himachal Pradesh,2-Wheelers,0,2020-05-01"
"2020,May,Himachal Pradesh,4-Wheelers,0,2020-05-01"
"2020,May,Haryana,Others,0,2020-05-01"
"2020,May,Haryana,3-Wheelers,18,2020-05-01"
"2020,May,Haryana,2-Wheelers,2,2020-05-01"
"2020,May,Haryana,2-Wheelers,0,2020-05-01"
"2020,May,Haryana,4-Wheelers,0,2020-05-01"
"2020,May,Haryana,3-Wheelers,0,2020-05-01"
"2020,May,Jharkhand,Others,0,2020-05-01"
"2020,May,Jharkhand,2-Wheelers,1,2020-05-01"
"2020,May,Jharkhand,2-Wheelers,0,2020-05-01"
"2020,May,Jharkhand,4-Wheelers,0,2020-05-01"
"2020,May,Jharkhand,3-Wheelers,0,2020-05-01"
"2020,May,Jharkhand,3-Wheelers,1,2020-05-01"
"2020,May,Jammu And Kashmir,4-Wheelers,0,2020-05-01"
"2020,May,Karnataka,Others,0,2020-05-01"
"2020,May,Karnataka,3-Wheelers,1,2020-05-01"
"2020,May,Karnataka,2-Wheelers,270,2020-05-01"
"2020,May,Karnataka,2-Wheelers,0,2020-05-01"
"2020,May,Karnataka,2-Wheelers,6,2020-05-01"
"2020,May,Karnataka,4-Wheelers,2,2020-05-01"
"2020,May,Karnataka,4-Wheelers,29,2020-05-01"
"2020,May,Karnataka,2-Wheelers,7,2020-05-01"
"2020,May,Karnataka,Bus,0,2020-05-01"
"2020,May,Karnataka,3-Wheelers,15,2020-05-01"
"2020,May,Kerala,Others,0,2020-05-01"
"2020,May,Kerala,Bus,0,2020-05-01"
"2020,May,Kerala,3-Wheelers,6,2020-05-01"
"2020,May,Kerala,2-Wheelers,4,2020-05-01"
"2020,May,Kerala,2-Wheelers,0,2020-05-01"
"2020,May,Kerala,4-Wheelers,0,2020-05-01"
"2020,May,Kerala,4-Wheelers,2,2020-05-01"
"2020,May,Kerala,3-Wheelers,0,2020-05-01"
"2020,May,Kerala,3-Wheelers,9,2020-05-01"
"2020,May,Maharashtra,Others,0,2020-05-01"
"2020,May,Maharashtra,2-Wheelers,129,2020-05-01"
"2020,May,Maharashtra,2-Wheelers,0,2020-05-01"
"2020,May,Maharashtra,4-Wheelers,0,2020-05-01"
"2020,May,Maharashtra,4-Wheelers,4,2020-05-01"
"2020,May,Maharashtra,3-Wheelers,0,2020-05-01"
"2020,May,Meghalaya,Others,0,2020-05-01"
"2020,May,Meghalaya,2-Wheelers,0,2020-05-01"
"2020,May,Meghalaya,4-Wheelers,0,2020-05-01"
"2020,May,Meghalaya,3-Wheelers,0,2020-05-01"
"2020,May,Manipur,2-Wheelers,0,2020-05-01"
"2020,May,Manipur,4-Wheelers,0,2020-05-01"
"2020,May,Madhya Pradesh,Others,0,2020-05-01"
"2020,May,Madhya Pradesh,Bus,0,2020-05-01"
"2020,May,Madhya Pradesh,3-Wheelers,32,2020-05-01"
"2020,May,Madhya Pradesh,2-Wheelers,0,2020-05-01"
"2020,May,Madhya Pradesh,4-Wheelers,0,2020-05-01"
"2020,May,Madhya Pradesh,3-Wheelers,0,2020-05-01"
"2020,May,Mizoram,Others,0,2020-05-01"
"2020,May,Mizoram,4-Wheelers,0,2020-05-01"
"2020,May,Mizoram,2-Wheelers,0,2020-05-01"
"2020,May,Mizoram,3-Wheelers,0,2020-05-01"
"2020,May,Nagaland,Others,0,2020-05-01"
"2020,May,Nagaland,2-Wheelers,0,2020-05-01"
"2020,May,Nagaland,4-Wheelers,0,2020-05-01"
"2020,May,Nagaland,3-Wheelers,0,2020-05-01"
"2020,May,Odisha,Others,0,2020-05-01"
"2020,May,Odisha,3-Wheelers,5,2020-05-01"
"2020,May,Odisha,3-Wheelers,1,2020-05-01"
"2020,May,Odisha,2-Wheelers,14,2020-05-01"
"2020,May,Odisha,2-Wheelers,0,2020-05-01"
"2020,May,Odisha,4-Wheelers,0,2020-05-01"
"2020,May,Odisha,3-Wheelers,0,2020-05-01"
"2020,May,Punjab,Others,0,2020-05-01"
"2020,May,Punjab,2-Wheelers,0,2020-05-01"
"2020,May,Punjab,4-Wheelers,0,2020-05-01"
"2020,May,Punjab,4-Wheelers,1,2020-05-01"
"2020,May,Puducherry,Others,0,2020-05-01"
"2020,May,Puducherry,2-Wheelers,2,2020-05-01"
"2020,May,Puducherry,2-Wheelers,0,2020-05-01"
"2020,May,Puducherry,4-Wheelers,0,2020-05-01"
"2020,May,Puducherry,3-Wheelers,0,2020-05-01"
"2020,May,Rajasthan,Others,0,2020-05-01"
"2020,May,Rajasthan,3-Wheelers,14,2020-05-01"
"2020,May,Rajasthan,3-Wheelers,3,2020-05-01"
"2020,May,Rajasthan,2-Wheelers,12,2020-05-01"
"2020,May,Rajasthan,2-Wheelers,0,2020-05-01"
"2020,May,Rajasthan,4-Wheelers,0,2020-05-01"
"2020,May,Rajasthan,4-Wheelers,2,2020-05-01"
"2020,May,Rajasthan,3-Wheelers,0,2020-05-01"
"2020,May,Sikkim,Others,0,2020-05-01"
"2020,May,Sikkim,2-Wheelers,0,2020-05-01"
"2020,May,Sikkim,4-Wheelers,0,2020-05-01"
"2020,May,Tamil Nadu,Others,0,2020-05-01"
"2020,May,Tamil Nadu,2-Wheelers,78,2020-05-01"
"2020,May,Tamil Nadu,2-Wheelers,0,2020-05-01"
"2020,May,Tamil Nadu,2-Wheelers,4,2020-05-01"
"2020,May,Tamil Nadu,4-Wheelers,0,2020-05-01"
"2020,May,Tamil Nadu,4-Wheelers,7,2020-05-01"
"2020,May,Tamil Nadu,2-Wheelers,9,2020-05-01"
"2020,May,Tamil Nadu,3-Wheelers,0,2020-05-01"
"2020,May,Tripura,3-Wheelers,92,2020-05-01"
"2020,May,Tripura,Others,0,2020-05-01"
"2020,May,Tripura,2-Wheelers,0,2020-05-01"
"2020,May,Tripura,4-Wheelers,0,2020-05-01"
"2020,May,Tripura,3-Wheelers,0,2020-05-01"
"2020,May,Tripura,3-Wheelers,16,2020-05-01"
"2020,May,Uttarakhand,Others,0,2020-05-01"
"2020,May,Uttarakhand,3-Wheelers,4,2020-05-01"
"2020,May,Uttarakhand,2-Wheelers,1,2020-05-01"
"2020,May,Uttarakhand,4-Wheelers,0,2020-05-01"
"2020,May,Uttarakhand,3-Wheelers,0,2020-05-01"
"2020,May,Uttar Pradesh,Others,0,2020-05-01"
"2020,May,Uttar Pradesh,3-Wheelers,149,2020-05-01"
"2020,May,Uttar Pradesh,3-Wheelers,10,2020-05-01"
"2020,May,Uttar Pradesh,2-Wheelers,3,2020-05-01"
"2020,May,Uttar Pradesh,2-Wheelers,0,2020-05-01"
"2020,May,Uttar Pradesh,4-Wheelers,0,2020-05-01"
"2020,May,Uttar Pradesh,4-Wheelers,3,2020-05-01"
"2020,May,Uttar Pradesh,3-Wheelers,0,2020-05-01"
"2020,May,West Bengal,3-Wheelers,73,2020-05-01"
"2020,May,West Bengal,Others,0,2020-05-01"
"2020,May,West Bengal,4-Wheelers,0,2020-05-01"
"2020,May,West Bengal,2-Wheelers,0,2020-05-01"
"2020,May,West Bengal,4-Wheelers,1,2020-05-01"
"2020,May,West Bengal,Bus,0,2020-05-01"
"2020,May,West Bengal,3-Wheelers,0,2020-05-01"
"2021,May,Andaman & Nicobar Island,Others,0,2021-05-01"
"2021,May,Andaman & Nicobar Island,2-Wheelers,0,2021-05-01"
"2021,May,Andaman & Nicobar Island,4-Wheelers,0,2021-05-01"
"2021,May,Arunachal Pradesh,Others,0,2021-05-01"
"2021,May,Arunachal Pradesh,Bus,0,2021-05-01"
"2021,May,Arunachal Pradesh,2-Wheelers,0,2021-05-01"
"2021,May,Arunachal Pradesh,4-Wheelers,0,2021-05-01"
"2021,May,Arunachal Pradesh,3-Wheelers,0,2021-05-01"
"2021,May,Assam,Others,0,2021-05-01"
"2021,May,Assam,Bus,0,2021-05-01"
"2021,May,Assam,3-Wheelers,405,2021-05-01"
"2021,May,Assam,3-Wheelers,1,2021-05-01"
"2021,May,Assam,2-Wheelers,0,2021-05-01"
"2021,May,Assam,4-Wheelers,0,2021-05-01"
"2021,May,Assam,3-Wheelers,0,2021-05-01"
"2021,May,Andhra Pradesh,Others,0,2021-05-01"
"2021,May,Andhra Pradesh,Bus,0,2021-05-01"
"2021,May,Andhra Pradesh,3-Wheelers,59,2021-05-01"
"2021,May,Andhra Pradesh,3-Wheelers,2,2021-05-01"
"2021,May,Andhra Pradesh,Others,4,2021-05-01"
"2021,May,Andhra Pradesh,2-Wheelers,201,2021-05-01"
"2021,May,Andhra Pradesh,2-Wheelers,0,2021-05-01"
"2021,May,Andhra Pradesh,4-Wheelers,0,2021-05-01"
"2021,May,Andhra Pradesh,4-Wheelers,16,2021-05-01"
"2021,May,Andhra Pradesh,3-Wheelers,3,2021-05-01"
"2021,May,Bihar,Others,0,2021-05-01"
"2021,May,Bihar,Bus,0,2021-05-01"
"2021,May,Bihar,3-Wheelers,213,2021-05-01"
"2021,May,Bihar,3-Wheelers,8,2021-05-01"
"2021,May,Bihar,2-Wheelers,8,2021-05-01"
"2021,May,Bihar,2-Wheelers,0,2021-05-01"
"2021,May,Bihar,4-Wheelers,0,2021-05-01"
"2021,May,Bihar,3-Wheelers,0,2021-05-01"
"2021,May,Chhattisgarh,Others,0,2021-05-01"
"2021,May,Chhattisgarh,Bus,0,2021-05-01"
"2021,May,Chhattisgarh,3-Wheelers,8,2021-05-01"
"2021,May,Chhattisgarh,3-Wheelers,3,2021-05-01"
"2021,May,Chhattisgarh,2-Wheelers,6,2021-05-01"
"2021,May,Chhattisgarh,2-Wheelers,0,2021-05-01"
"2021,May,Chhattisgarh,4-Wheelers,0,2021-05-01"
"2021,May,Chhattisgarh,3-Wheelers,1,2021-05-01"
"2021,May,Chhattisgarh,3-Wheelers,0,2021-05-01"
"2021,May,Chandigarh,Others,0,2021-05-01"
"2021,May,Chandigarh,Bus,0,2021-05-01"
"2021,May,Chandigarh,3-Wheelers,4,2021-05-01"
"2021,May,Chandigarh,3-Wheelers,1,2021-05-01"
"2021,May,Chandigarh,2-Wheelers,0,2021-05-01"
"2021,May,Chandigarh,4-Wheelers,0,2021-05-01"
"2021,May,Chandigarh,4-Wheelers,1,2021-05-01"
"2021,May,Chandigarh,3-Wheelers,0,2021-05-01"
"2021,May,Dnh And Dd,Others,0,2021-05-01"
"2021,May,Dnh And Dd,2-Wheelers,0,2021-05-01"
"2021,May,Dnh And Dd,4-Wheelers,0,2021-05-01"
"2021,May,Dnh And Dd,3-Wheelers,0,2021-05-01"
"2021,May,Delhi,Others,0,2021-05-01"
"2021,May,Delhi,3-Wheelers,1,2021-05-01"
"2021,May,Delhi,2-Wheelers,0,2021-05-01"
"2021,May,Delhi,4-Wheelers,0,2021-05-01"
"2021,May,Goa,Others,0,2021-05-01"
"2021,May,Goa,Bus,0,2021-05-01"
"2021,May,Goa,2-Wheelers,27,2021-05-01"
"2021,May,Goa,2-Wheelers,0,2021-05-01"
"2021,May,Goa,4-Wheelers,0,2021-05-01"
"2021,May,Goa,4-Wheelers,4,2021-05-01"
"2021,May,Gujarat,Others,1,2021-05-01"
"2021,May,Gujarat,Others,0,2021-05-01"
"2021,May,Gujarat,Bus,59,2021-05-01"
"2021,May,Gujarat,3-Wheelers,5,2021-05-01"
"2021,May,Gujarat,4-Wheelers,0,2021-05-01"
"2021,May,Gujarat,2-Wheelers,69,2021-05-01"
"2021,May,Gujarat,2-Wheelers,0,2021-05-01"
"2021,May,Gujarat,2-Wheelers,37,2021-05-01"
"2021,May,Gujarat,4-Wheelers,29,2021-05-01"
"2021,May,Gujarat,3-Wheelers,3,2021-05-01"
"2021,May,Gujarat,3-Wheelers,9,2021-05-01"
"2021,May,Himachal Pradesh,Others,0,2021-05-01"
"2021,May,Himachal Pradesh,Bus,0,2021-05-01"
"2021,May,Himachal Pradesh,2-Wheelers,4,2021-05-01"
"2021,May,Himachal Pradesh,2-Wheelers,0,2021-05-01"
"2021,May,Himachal Pradesh,4-Wheelers,0,2021-05-01"
"2021,May,Himachal Pradesh,4-Wheelers,1,2021-05-01"
"2021,May,Himachal Pradesh,3-Wheelers,0,2021-05-01"
"2021,May,Haryana,Others,0,2021-05-01"
"2021,May,Haryana,Bus,0,2021-05-01"
"2021,May,Haryana,3-Wheelers,35,2021-05-01"
"2021,May,Haryana,3-Wheelers,4,2021-05-01"
"2021,May,Haryana,4-Wheelers,0,2021-05-01"
"2021,May,Haryana,2-Wheelers,17,2021-05-01"
"2021,May,Haryana,2-Wheelers,0,2021-05-01"
"2021,May,Haryana,4-Wheelers,1,2021-05-01"
"2021,May,Haryana,3-Wheelers,0,2021-05-01"
