Year,Month_Name,Date,State,Vehicle_Category,EV_Sales_Quantity
2018,jan,01-01-2018,Meghalaya,Others,0
2018,jan,01-01-2018,Manipur,Others,0
2018,jan,01-01-2018,Manipur,Bus,0
2018,jan,01-01-2018,Manipur,Others,0
2018,jan,01-01-2018,Manipur,Others,1
2018,jan,01-01-2018,Manipur,Others,0
2018,jan,01-01-2018,Manipur,2-Wheelers,0
2018,jan,01-01-2018,Manipur,2-Wheelers,0
2018,jan,01-01-2018,Manipur,4-Wheelers,0
2018,jan,01-01-2018,Manipur,4-Wheelers,0
2018,jan,01-01-2018,Manipur,3-Wheelers,0
2018,jan,01-01-2018,Manipur,3-Wheelers,0
2018,jan,01-01-2018,Madhya Pradesh,Others,0
2018,jan,01-01-2018,Madhya Pradesh,Others,0
2018,jan,01-01-2018,Madhya Pradesh,Others,0
2018,jan,01-01-2018,Madhya Pradesh,Others,0
2018,jan,01-01-2018,Madhya Pradesh,Bus,0
2018,jan,01-01-2018,Madhya Pradesh,Others,0
2018,jan,01-01-2018,Madhya Pradesh,Others,0
2018,jan,01-01-2018,Madhya Pradesh,Others,0
2018,jan,01-01-2018,Madhya Pradesh,Bus,0
2018,jan,01-01-2018,Madhya Pradesh,3-Wheelers,158
2018,jan,01-01-2018,Madhya Pradesh,3-Wheelers,34
2018,jan,01-01-2018,Madhya Pradesh,Others,0
2018,jan,01-01-2018,Madhya Pradesh,Others,0
2018,jan,01-01-2018,Madhya Pradesh,Others,0
2018,jan,01-01-2018,Madhya Pradesh,Others,0
2018,jan,01-01-2018,Madhya Pradesh,Others,0
2018,jan,01-01-2018,Madhya Pradesh,2-Wheelers,3
2018,jan,01-01-2018,Madhya Pradesh,2-Wheelers,0
2018,jan,01-01-2018,Madhya Pradesh,4-Wheelers,0
2018,jan,01-01-2018,Madhya Pradesh,4-Wheelers,2
2018,jan,01-01-2018,Madhya Pradesh,Bus,0
2018,jan,01-01-2018,Madhya Pradesh,Others,0
2018,jan,01-01-2018,Madhya Pradesh,Others,0
2018,jan,01-01-2018,Madhya Pradesh,3-Wheelers,0
2018,jan,01-01-2018,Madhya Pradesh,3-Wheelers,0
2018,jan,01-01-2018,Madhya Pradesh,Others,0
2018,jan,01-01-2018,Madhya Pradesh,Others,0
2018,jan,01-01-2018,Madhya Pradesh,Others,0
2018,jan,01-01-2018,Madhya Pradesh,Others,0
2018,jan,01-01-2018,Mizoram,Others,0
2018,jan,01-01-2018,Mizoram,Others,0
2018,jan,01-01-2018,Mizoram,Others,0
2018,jan,01-01-2018,Mizoram,Others,0
2018,jan,01-01-2018,Mizoram,Others,0
2018,jan,01-01-2018,Mizoram,4-Wheelers,0
2018,jan,01-01-2018,Mizoram,Others,0
2018,jan,01-01-2018,Mizoram,2-Wheelers,0
2018,jan,01-01-2018,Mizoram,2-Wheelers,0
2018,jan,01-01-2018,Mizoram,4-Wheelers,0
2018,jan,01-01-2018,Mizoram,4-Wheelers,0
2018,jan,01-01-2018,Mizoram,2-Wheelers,0
2018,jan,01-01-2018,Mizoram,3-Wheelers,0
2018,jan,01-01-2018,Nagaland,Others,0
2018,jan,01-01-2018,Nagaland,Others,0
2018,jan,01-01-2018,Nagaland,Bus,0
2018,jan,01-01-2018,Nagaland,Others,0
2018,jan,01-01-2018,Nagaland,Others,0
2018,jan,01-01-2018,Nagaland,Others,0
2018,jan,01-01-2018,Nagaland,Others,0
2018,jan,01-01-2018,Nagaland,Others,0
2018,jan,01-01-2018,Nagaland,Others,0
2018,jan,01-01-2018,Nagaland,2-Wheelers,0
2018,jan,01-01-2018,Nagaland,2-Wheelers,0
2018,jan,01-01-2018,Nagaland,4-Wheelers,0
2018,jan,01-01-2018,Nagaland,4-Wheelers,0
2018,jan,01-01-2018,Nagaland,3-Wheelers,0
2018,jan,01-01-2018,Nagaland,3-Wheelers,0
2018,jan,01-01-2018,Nagaland,Others,0
2018,jan,01-01-2018,Odisha,Others,0
2018,jan,01-01-2018,Odisha,Others,0
2018,jan,01-01-2018,Odisha,Others,0
2018,jan,01-01-2018,Odisha,Others,0
2018,jan,01-01-2018,Odisha,Bus,0
2018,jan,01-01-2018,Odisha,Others,0
2018,jan,01-01-2018,Odisha,Others,0
2018,jan,01-01-2018,Odisha,Others,0
2018,jan,01-01-2018,Odisha,Others,0
2018,jan,01-01-2018,Odisha,Bus,0
2018,jan,01-01-2018,Odisha,3-Wheelers,21
2018,jan,01-01-2018,Odisha,3-Wheelers,3
2018,jan,01-01-2018,Odisha,Others,0
2018,jan,01-01-2018,Odisha,Others,0
2018,jan,01-01-2018,Odisha,Others,0
2018,jan,01-01-2018,Odisha,Others,0
2018,jan,01-01-2018,Odisha,Others,0
2018,jan,01-01-2018,Odisha,4-Wheelers,0
2018,jan,01-01-2018,Odisha,Others,0
2018,jan,01-01-2018,Odisha,2-Wheelers,35
2018,jan,01-01-2018,Odisha,2-Wheelers,0
2018,jan,01-01-2018,Odisha,2-Wheelers,2
2018,jan,01-01-2018,Odisha,4-Wheelers,0
2018,jan,01-01-2018,Odisha,4-Wheelers,0
2018,jan,01-01-2018,Odisha,2-Wheelers,0
2018,jan,01-01-2018,Odisha,2-Wheelers,0
2018,jan,01-01-2018,Odisha,Bus,0
2018,jan,01-01-2018,Odisha,Bus,0
2018,jan,01-01-2018,Odisha,Others,0
2018,jan,01-01-2018,Odisha,Others,0
2018,jan,01-01-2018,Odisha,Others,0
2018,jan,01-01-2018,Odisha,Others,0
2018,jan,01-01-2018,Odisha,3-Wheelers,0
2018,jan,01-01-2018,Odisha,3-Wheelers,0
2018,jan,01-01-2018,Odisha,Others,0
2018,jan,01-01-2018,Odisha,Others,0
2018,jan,01-01-2018,Odisha,Others,0
2018,jan,01-01-2018,Odisha,Others,38
2018,jan,01-01-2018,Odisha,Others,0
2018,jan,01-01-2018,Punjab,Others,0
2018,jan,01-01-2018,Punjab,Others,0
2018,jan,01-01-2018,Punjab,Others,0
2018,jan,01-01-2018,Punjab,Others,0
2018,jan,01-01-2018,Punjab,Bus,0
2018,jan,01-01-2018,Punjab,Others,0
2018,jan,01-01-2018,Punjab,Others,0
2018,jan,01-01-2018,Punjab,Others,0
2018,jan,01-01-2018,Punjab,3-Wheelers,3
2018,jan,01-01-2018,Punjab,Others,0
2018,jan,01-01-2018,Punjab,Others,0
2018,jan,01-01-2018,Punjab,Others,0
2018,jan,01-01-2018,Punjab,Others,0
2018,jan,01-01-2018,Punjab,Others,0
2018,jan,01-01-2018,Punjab,2-Wheelers,2
2018,jan,01-01-2018,Punjab,2-Wheelers,0
2018,jan,01-01-2018,Punjab,2-Wheelers,1
2018,jan,01-01-2018,Punjab,4-Wheelers,0
2018,jan,01-01-2018,Punjab,4-Wheelers,0
2018,jan,01-01-2018,Punjab,2-Wheelers,0
2018,jan,01-01-2018,Punjab,2-Wheelers,0
2018,jan,01-01-2018,Punjab,Others,0
2018,jan,01-01-2018,Punjab,3-Wheelers,0
2018,jan,01-01-2018,Punjab,3-Wheelers,0
2018,jan,01-01-2018,Punjab,Others,0
2018,jan,01-01-2018,Puducherry,Others,0
2018,jan,01-01-2018,Puducherry,Others,0
2018,jan,01-01-2018,Puducherry,Others,0
2018,jan,01-01-2018,Puducherry,Bus,0
2018,jan,01-01-2018,Puducherry,Others,0
2018,jan,01-01-2018,Puducherry,Others,0
2018,jan,01-01-2018,Puducherry,Others,0
2018,jan,01-01-2018,Puducherry,Others,0
2018,jan,01-01-2018,Puducherry,2-Wheelers,0
2018,jan,01-01-2018,Puducherry,2-Wheelers,0
2018,jan,01-01-2018,Puducherry,4-Wheelers,0
2018,jan,01-01-2018,Puducherry,4-Wheelers,2
2018,jan,01-01-2018,Puducherry,2-Wheelers,0
2018,jan,01-01-2018,Puducherry,Bus,0
2018,jan,01-01-2018,Puducherry,Others,0
2018,jan,01-01-2018,Puducherry,3-Wheelers,1
2018,jan,01-01-2018,Puducherry,3-Wheelers,0
2018,jan,01-01-2018,Rajasthan,Others,0
2018,jan,01-01-2018,Rajasthan,Others,0
2018,jan,01-01-2018,Rajasthan,Others,0
2018,jan,01-01-2018,Rajasthan,Others,0
2018,jan,01-01-2018,Rajasthan,Bus,0
2018,jan,01-01-2018,Rajasthan,Others,0
2018,jan,01-01-2018,Rajasthan,Others,0
2018,jan,01-01-2018,Rajasthan,Others,0
2018,jan,01-01-2018,Rajasthan,Others,0
2018,jan,01-01-2018,Rajasthan,Others,0
2018,jan,01-01-2018,Rajasthan,Bus,0
2018,jan,01-01-2018,Rajasthan,3-Wheelers,682
2018,jan,01-01-2018,Rajasthan,3-Wheelers,55
2018,jan,01-01-2018,Rajasthan,Others,0
2018,jan,01-01-2018,Rajasthan,Others,0
2018,jan,01-01-2018,Rajasthan,Others,0
2018,jan,01-01-2018,Rajasthan,Others,0
2018,jan,01-01-2018,Rajasthan,Others,0
2018,jan,01-01-2018,Rajasthan,Others,0
2018,jan,01-01-2018,Rajasthan,Others,0
2018,jan,01-01-2018,Rajasthan,2-Wheelers,2
2018,jan,01-01-2018,Rajasthan,2-Wheelers,0
2018,jan,01-01-2018,Rajasthan,2-Wheelers,0
2018,jan,01-01-2018,Rajasthan,4-Wheelers,0
2018,jan,01-01-2018,Rajasthan,4-Wheelers,1
2018,jan,01-01-2018,Rajasthan,Others,0
2018,jan,01-01-2018,Rajasthan,2-Wheelers,0
2018,jan,01-01-2018,Rajasthan,2-Wheelers,0
2018,jan,01-01-2018,Rajasthan,Bus,0
2018,jan,01-01-2018,Rajasthan,Others,0
2018,jan,01-01-2018,Rajasthan,Others,0
2018,jan,01-01-2018,Rajasthan,3-Wheelers,0
2018,jan,01-01-2018,Rajasthan,3-Wheelers,0
2018,jan,01-01-2018,Rajasthan,Others,0
2018,jan,01-01-2018,Rajasthan,Others,0
2018,jan,01-01-2018,Rajasthan,Others,0
2018,jan,01-01-2018,Rajasthan,Others,0
2018,jan,01-01-2018,Rajasthan,Others,0
2018,jan,01-01-2018,Rajasthan,Others,0
2018,jan,01-01-2018,Rajasthan,Others,0
2018,jan,01-01-2018,Sikkim,Others,0
2018,jan,01-01-2018,Sikkim,Bus,0
2018,jan,01-01-2018,Sikkim,Others,0
2018,jan,01-01-2018,Sikkim,Others,0
2018,jan,01-01-2018,Sikkim,Others,0
2018,jan,01-01-2018,Sikkim,4-Wheelers,0
2018,jan,01-01-2018,Sikkim,Others,0
2018,jan,01-01-2018,Sikkim,2-Wheelers,0
2018,jan,01-01-2018,Sikkim,4-Wheelers,0
2018,jan,01-01-2018,Sikkim,4-Wheelers,0
2018,jan,01-01-2018,Sikkim,2-Wheelers,0
2018,jan,01-01-2018,Tamil Nadu,Others,0
2018,jan,01-01-2018,Tamil Nadu,Others,0
2018,jan,01-01-2018,Tamil Nadu,Others,0
2018,jan,01-01-2018,Tamil Nadu,Others,0
2018,jan,01-01-2018,Tamil Nadu,Bus,0
2018,jan,01-01-2018,Tamil Nadu,Others,0
2018,jan,01-01-2018,Tamil Nadu,Others,0
2018,jan,01-01-2018,Tamil Nadu,Others,0
2018,jan,01-01-2018,Tamil Nadu,Others,0
2018,jan,01-01-2018,Tamil Nadu,Bus,0
2018,jan,01-01-2018,Tamil Nadu,Others,0
2018,jan,01-01-2018,Tamil Nadu,Others,0
2018,jan,01-01-2018,Tamil Nadu,Others,0
2018,jan,01-01-2018,Tamil Nadu,2-Wheelers,1
2018,jan,01-01-2018,Tamil Nadu,2-Wheelers,0
2018,jan,01-01-2018,Tamil Nadu,2-Wheelers,0
2018,jan,01-01-2018,Tamil Nadu,4-Wheelers,0
2018,jan,01-01-2018,Tamil Nadu,4-Wheelers,3
2018,jan,01-01-2018,Tamil Nadu,2-Wheelers,0
2018,jan,01-01-2018,Tamil Nadu,Bus,0
2018,jan,01-01-2018,Tamil Nadu,Bus,0
2018,jan,01-01-2018,Tamil Nadu,Others,0
2018,jan,01-01-2018,Tamil Nadu,Others,0
2018,jan,01-01-2018,Tamil Nadu,3-Wheelers,0
2018,jan,01-01-2018,Tamil Nadu,3-Wheelers,0
2018,jan,01-01-2018,Tamil Nadu,3-Wheelers,0
2018,jan,01-01-2018,Tamil Nadu,Others,0
2018,jan,01-01-2018,Tamil Nadu,Others,3
2018,jan,01-01-2018,Tamil Nadu,Others,0
2018,jan,01-01-2018,Tamil Nadu,Others,0
2018,jan,01-01-2018,Tamil Nadu,Others,0
2018,jan,01-01-2018,Tamil Nadu,Others,0
2018,jan,01-01-2018,Tripura,Others,0
2018,jan,01-01-2018,Tripura,Bus,0
2018,jan,01-01-2018,Tripura,Others,0
2018,jan,01-01-2018,Tripura,Others,0
2018,jan,01-01-2018,Tripura,Others,0
2018,jan,01-01-2018,Tripura,2-Wheelers,0
2018,jan,01-01-2018,Tripura,4-Wheelers,0
2018,jan,01-01-2018,Tripura,4-Wheelers,0
2018,jan,01-01-2018,Tripura,3-Wheelers,0
2018,jan,01-01-2018,Tripura,3-Wheelers,0
2018,jan,01-01-2018,Tripura,Others,0
2018,jan,01-01-2018,Uttarakhand,Others,0
2018,jan,01-01-2018,Uttarakhand,Others,0
2018,jan,01-01-2018,Uttarakhand,Others,0
2018,jan,01-01-2018,Uttarakhand,Others,0
2018,jan,01-01-2018,Uttarakhand,Bus,0
2018,jan,01-01-2018,Uttarakhand,Others,0
2018,jan,01-01-2018,Uttarakhand,Others,0
2018,jan,01-01-2018,Uttarakhand,Others,0
2018,jan,01-01-2018,Uttarakhand,Bus,0
2018,jan,01-01-2018,Uttarakhand,3-Wheelers,358
2018,jan,01-01-2018,Uttarakhand,3-Wheelers,0
2018,jan,01-01-2018,Uttarakhand,Others,0
2018,jan,01-01-2018,Uttarakhand,Others,0
2018,jan,01-01-2018,Uttarakhand,Others,0
2018,jan,01-01-2018,Uttarakhand,Others,0
2018,jan,01-01-2018,Uttarakhand,2-Wheelers,1
2018,jan,01-01-2018,Uttarakhand,2-Wheelers,0
2018,jan,01-01-2018,Uttarakhand,2-Wheelers,0
2018,jan,01-01-2018,Uttarakhand,4-Wheelers,0
2018,jan,01-01-2018,Uttarakhand,4-Wheelers,0
2018,jan,01-01-2018,Uttarakhand,2-Wheelers,0
2018,jan,01-01-2018,Uttarakhand,2-Wheelers,0
2018,jan,01-01-2018,Uttarakhand,Bus,0
2018,jan,01-01-2018,Uttarakhand,Bus,0
2018,jan,01-01-2018,Uttarakhand,3-Wheelers,0
2018,jan,01-01-2018,Uttarakhand,3-Wheelers,0
2018,jan,01-01-2018,Uttarakhand,Others,0
2018,jan,01-01-2018,Uttarakhand,Others,0
2018,jan,01-01-2018,Uttarakhand,Others,0
2018,jan,01-01-2018,Uttar Pradesh,Others,0
2018,jan,01-01-2018,Uttar Pradesh,Others,0
2018,jan,01-01-2018,Uttar Pradesh,Others,0
2018,jan,01-01-2018,Uttar Pradesh,Others,0
2018,jan,01-01-2018,Uttar Pradesh,Others,0
2018,jan,01-01-2018,Uttar Pradesh,Bus,0
2018,jan,01-01-2018,Uttar Pradesh,Others,0
2018,jan,01-01-2018,Uttar Pradesh,Others,0
2018,jan,01-01-2018,Uttar Pradesh,Others,0
2018,jan,01-01-2018,Uttar Pradesh,Others,0
2018,jan,01-01-2018,Uttar Pradesh,Others,0
2018,jan,01-01-2018,Uttar Pradesh,Others,0
2018,jan,01-01-2018,Uttar Pradesh,Others,0
2018,jan,01-01-2018,Uttar Pradesh,Bus,0
2018,jan,01-01-2018,Uttar Pradesh,3-Wheelers,3383
2018,jan,01-01-2018,Uttar Pradesh,3-Wheelers,13
2018,jan,01-01-2018,Uttar Pradesh,Others,0
2018,jan,01-01-2018,Uttar Pradesh,Others,0
2018,jan,01-01-2018,Uttar Pradesh,Others,0
2018,jan,01-01-2018,Uttar Pradesh,Others,0
2018,jan,01-01-2018,Uttar Pradesh,Others,1
2018,jan,01-01-2018,Uttar Pradesh,Others,0
2018,jan,01-01-2018,Uttar Pradesh,Others,0
2018,jan,01-01-2018,Uttar Pradesh,2-Wheelers,24
2018,jan,01-01-2018,Uttar Pradesh,2-Wheelers,1
2018,jan,01-01-2018,Uttar Pradesh,2-Wheelers,2
2018,jan,01-01-2018,Uttar Pradesh,4-Wheelers,0
2018,jan,01-01-2018,Uttar Pradesh,4-Wheelers,0
2018,jan,01-01-2018,Uttar Pradesh,Others,0
2018,jan,01-01-2018,Uttar Pradesh,2-Wheelers,0
2018,jan,01-01-2018,Uttar Pradesh,2-Wheelers,0
2018,jan,01-01-2018,Uttar Pradesh,Bus,0
2018,jan,01-01-2018,Uttar Pradesh,Bus,0
2018,jan,01-01-2018,Uttar Pradesh,Others,0
2018,jan,01-01-2018,Uttar Pradesh,Others,0
2018,jan,01-01-2018,Uttar Pradesh,Others,0
2018,jan,01-01-2018,Uttar Pradesh,3-Wheelers,0
2018,jan,01-01-2018,Uttar Pradesh,3-Wheelers,17
2018,jan,01-01-2018,Uttar Pradesh,3-Wheelers,0
2018,jan,01-01-2018,Uttar Pradesh,Others,0
2018,jan,01-01-2018,Uttar Pradesh,Others,0
2018,jan,01-01-2018,Uttar Pradesh,Others,0
2018,jan,01-01-2018,Uttar Pradesh,Others,0
2018,jan,01-01-2018,Uttar Pradesh,Others,0
2018,jan,01-01-2018,Uttar Pradesh,Others,0
2018,jan,01-01-2018,West Bengal,Others,0
2018,jan,01-01-2018,West Bengal,Others,0
2018,jan,01-01-2018,West Bengal,Others,0
2018,jan,01-01-2018,West Bengal,Others,0
2018,jan,01-01-2018,West Bengal,Others,0
2018,jan,01-01-2018,West Bengal,Bus,0
2018,jan,01-01-2018,West Bengal,Others,0
2018,jan,01-01-2018,West Bengal,Others,0
2018,jan,01-01-2018,West Bengal,Others,0
2018,jan,01-01-2018,West Bengal,Others,0
2018,jan,01-01-2018,West Bengal,Others,0
2018,jan,01-01-2018,West Bengal,Others,0
2018,jan,01-01-2018,West Bengal,3-Wheelers,507
2018,jan,01-01-2018,West Bengal,Others,0
2018,jan,01-01-2018,West Bengal,Others,0
2018,jan,01-01-2018,West Bengal,Others,0
2018,jan,01-01-2018,West Bengal,Others,0
2018,jan,01-01-2018,West Bengal,Others,0
2018,jan,01-01-2018,West Bengal,4-Wheelers,0
2018,jan,01-01-2018,West Bengal,Others,0
2018,jan,01-01-2018,West Bengal,2-Wheelers,0
2018,jan,01-01-2018,West Bengal,2-Wheelers,0
2018,jan,01-01-2018,West Bengal,2-Wheelers,0
2018,jan,01-01-2018,West Bengal,4-Wheelers,0
2018,jan,01-01-2018,West Bengal,4-Wheelers,1
2018,jan,01-01-2018,West Bengal,2-Wheelers,0
2018,jan,01-01-2018,West Bengal,Bus,0
2018,jan,01-01-2018,West Bengal,Bus,0
2018,jan,01-01-2018,West Bengal,Others,0
2018,jan,01-01-2018,West Bengal,Others,0
2018,jan,01-01-2018,West Bengal,3-Wheelers,0
2018,jan,01-01-2018,West Bengal,3-Wheelers,0
2018,jan,01-01-2018,West Bengal,Others,0
2018,jan,01-01-2018,West Bengal,Others,0
2018,jan,01-01-2018,West Bengal,Others,0
2018,jan,01-01-2018,West Bengal,Others,0
2018,jan,01-01-2018,Jammu and Kashmir,Others,0
2018,jan,01-01-2018,Jammu and Kashmir,Others,0
2018,jan,01-01-2018,Jammu and Kashmir,Others,0
2018,jan,01-01-2018,Jammu and Kashmir,Bus,0
2018,jan,01-01-2018,Jammu and Kashmir,Others,0
2018,jan,01-01-2018,Jammu and Kashmir,Bus,0
2018,jan,01-01-2018,Jammu and Kashmir,Others,0
2018,jan,01-01-2018,Jammu and Kashmir,Others,0
2018,jan,01-01-2018,Jammu and Kashmir,Others,0
2018,jan,01-01-2018,Jammu and Kashmir,2-Wheelers,0
2018,jan,01-01-2018,Jammu and Kashmir,2-Wheelers,0
2018,jan,01-01-2018,Jammu and Kashmir,Others,0
2018,jan,01-01-2018,Jammu and Kashmir,2-Wheelers,0
2018,jan,01-01-2018,Jammu and Kashmir,4-Wheelers,0
2018,jan,01-01-2018,Jammu and Kashmir,4-Wheelers,0
2018,jan,01-01-2018,Jammu and Kashmir,Bus,0
2018,jan,01-01-2018,Jammu and Kashmir,Others,0
2018,jan,01-01-2018,Jammu and Kashmir,3-Wheelers,0
2018,jan,01-01-2018,Jammu and Kashmir,3-Wheelers,0
2018,jan,01-01-2018,Jammu and Kashmir,Others,0
2019,jan,01-01-2019,Arunachal Pradesh,Others,0
2019,jan,01-01-2019,Arunachal Pradesh,Others,0
2019,jan,01-01-2019,Arunachal Pradesh,Others,0
2019,jan,01-01-2019,Arunachal Pradesh,Bus,0
2019,jan,01-01-2019,Arunachal Pradesh,Others,0
2019,jan,01-01-2019,Arunachal Pradesh,Others,0
2019,jan,01-01-2019,Arunachal Pradesh,Bus,0
2019,jan,01-01-2019,Arunachal Pradesh,Others,0
2019,jan,01-01-2019,Arunachal Pradesh,Others,0
2019,jan,01-01-2019,Arunachal Pradesh,Others,0
2019,jan,01-01-2019,Arunachal Pradesh,Others,0
2019,jan,01-01-2019,Arunachal Pradesh,2-Wheelers,0
2019,jan,01-01-2019,Arunachal Pradesh,2-Wheelers,0
2019,jan,01-01-2019,Arunachal Pradesh,2-Wheelers,0
2019,jan,01-01-2019,Arunachal Pradesh,4-Wheelers,0
2019,jan,01-01-2019,Arunachal Pradesh,4-Wheelers,0
2019,jan,01-01-2019,Arunachal Pradesh,Bus,0
2019,jan,01-01-2019,Arunachal Pradesh,Others,0
2019,jan,01-01-2019,Arunachal Pradesh,3-Wheelers,0
2019,jan,01-01-2019,Arunachal Pradesh,3-Wheelers,0
2019,jan,01-01-2019,Arunachal Pradesh,Others,0
2019,jan,01-01-2019,Arunachal Pradesh,Others,0
2019,jan,01-01-2019,Assam,Others,0
2019,jan,01-01-2019,Assam,Others,0
2019,jan,01-01-2019,Assam,Others,0
2019,jan,01-01-2019,Assam,Bus,0
2019,jan,01-01-2019,Assam,Others,0
2019,jan,01-01-2019,Assam,Others,0
2019,jan,01-01-2019,Assam,Others,0
2019,jan,01-01-2019,Assam,Others,0
2019,jan,01-01-2019,Assam,3-Wheelers,403
2019,jan,01-01-2019,Assam,3-Wheelers,1
2019,jan,01-01-2019,Assam,Others,0
2019,jan,01-01-2019,Assam,Others,0
2019,jan,01-01-2019,Assam,Others,0
2019,jan,01-01-2019,Assam,Others,0
2019,jan,01-01-2019,Assam,2-Wheelers,11
2019,jan,01-01-2019,Assam,2-Wheelers,0
2019,jan,01-01-2019,Assam,Others,0
2019,jan,01-01-2019,Assam,2-Wheelers,0
2019,jan,01-01-2019,Assam,4-Wheelers,0
2019,jan,01-01-2019,Assam,4-Wheelers,0
2019,jan,01-01-2019,Assam,Bus,0
2019,jan,01-01-2019,Assam,Others,0
2019,jan,01-01-2019,Assam,3-Wheelers,0
2019,jan,01-01-2019,Assam,3-Wheelers,0
2019,jan,01-01-2019,Assam,3-Wheelers,0
2019,jan,01-01-2019,Assam,Others,0
2019,jan,01-01-2019,Assam,Others,0
2019,jan,01-01-2019,Assam,Others,0
2019,jan,01-01-2019,Andaman & Nicobar Island,Bus,0
2019,jan,01-01-2019,Andaman & Nicobar Island,Others,0
2019,jan,01-01-2019,Andaman & Nicobar Island,Others,0
2019,jan,01-01-2019,Andaman & Nicobar Island,Others,0
2019,jan,01-01-2019,Andaman & Nicobar Island,2-Wheelers,0
2019,jan,01-01-2019,Andaman & Nicobar Island,2-Wheelers,0
2019,jan,01-01-2019,Andaman & Nicobar Island,4-Wheelers,0
2019,jan,01-01-2019,Andaman & Nicobar Island,4-Wheelers,0
2019,jan,01-01-2019,Andaman & Nicobar Island,2-Wheelers,0
2019,jan,01-01-2019,Andaman & Nicobar Island,Bus,0
2019,jan,01-01-2019,Andaman & Nicobar Island,3-Wheelers,0
2019,jan,01-01-2019,Andhra Pradesh,Others,0
2019,jan,01-01-2019,Andhra Pradesh,Others,0
2019,jan,01-01-2019,Andhra Pradesh,Others,0
2019,jan,01-01-2019,Andhra Pradesh,Others,0
2019,jan,01-01-2019,Andhra Pradesh,Bus,0
2019,jan,01-01-2019,Andhra Pradesh,Others,0
2019,jan,01-01-2019,Andhra Pradesh,Others,0
2019,jan,01-01-2019,Andhra Pradesh,Others,0
2019,jan,01-01-2019,Andhra Pradesh,Bus,0
2019,jan,01-01-2019,Andhra Pradesh,3-Wheelers,5
2019,jan,01-01-2019,Andhra Pradesh,3-Wheelers,2
2019,jan,01-01-2019,Andhra Pradesh,Others,0
2019,jan,01-01-2019,Andhra Pradesh,Others,0
2019,jan,01-01-2019,Andhra Pradesh,Others,0
2019,jan,01-01-2019,Andhra Pradesh,Others,0
2019,jan,01-01-2019,Andhra Pradesh,Others,0
2019,jan,01-01-2019,Andhra Pradesh,Others,0
2019,jan,01-01-2019,Andhra Pradesh,2-Wheelers,124
2019,jan,01-01-2019,Andhra Pradesh,2-Wheelers,0
2019,jan,01-01-2019,Andhra Pradesh,4-Wheelers,0
2019,jan,01-01-2019,Andhra Pradesh,4-Wheelers,0
2019,jan,01-01-2019,Andhra Pradesh,Bus,1
2019,jan,01-01-2019,Andhra Pradesh,Others,0
2019,jan,01-01-2019,Andhra Pradesh,Others,0
2019,jan,01-01-2019,Andhra Pradesh,3-Wheelers,1
2019,jan,01-01-2019,Andhra Pradesh,Others,0
2019,jan,01-01-2019,Andhra Pradesh,Others,0
2019,jan,01-01-2019,Andhra Pradesh,Others,0
2019,jan,01-01-2019,Andhra Pradesh,Others,0
2019,jan,01-01-2019,Bihar,Others,0
2019,jan,01-01-2019,Bihar,Others,0
2019,jan,01-01-2019,Bihar,Others,0
2019,jan,01-01-2019,Bihar,Bus,0
2019,jan,01-01-2019,Bihar,Others,0
2019,jan,01-01-2019,Bihar,3-Wheelers,724
2019,jan,01-01-2019,Bihar,3-Wheelers,25
2019,jan,01-01-2019,Bihar,Others,0
2019,jan,01-01-2019,Bihar,Others,0
2019,jan,01-01-2019,Bihar,Others,0
2019,jan,01-01-2019,Bihar,2-Wheelers,16
2019,jan,01-01-2019,Bihar,2-Wheelers,0
2019,jan,01-01-2019,Bihar,2-Wheelers,0
2019,jan,01-01-2019,Bihar,4-Wheelers,0
2019,jan,01-01-2019,Bihar,4-Wheelers,0
2019,jan,01-01-2019,Bihar,2-Wheelers,0
2019,jan,01-01-2019,Bihar,Bus,0
2019,jan,01-01-2019,Bihar,3-Wheelers,0
2019,jan,01-01-2019,Bihar,3-Wheelers,0
2019,jan,01-01-2019,Bihar,Others,0
2019,jan,01-01-2019,Bihar,Others,0
2019,jan,01-01-2019,Bihar,Others,0
2019,jan,01-01-2019,Chhattisgarh,Others,0
2019,jan,01-01-2019,Chhattisgarh,Others,0
2019,jan,01-01-2019,Chhattisgarh,Others,0
2019,jan,01-01-2019,Chhattisgarh,Others,0
2019,jan,01-01-2019,Chhattisgarh,Bus,0
2019,jan,01-01-2019,Chhattisgarh,Others,0
2019,jan,01-01-2019,Chhattisgarh,Others,0
2019,jan,01-01-2019,Chhattisgarh,Others,0
2019,jan,01-01-2019,Chhattisgarh,Others,0
2019,jan,01-01-2019,Chhattisgarh,Bus,0
2019,jan,01-01-2019,Chhattisgarh,3-Wheelers,132
2019,jan,01-01-2019,Chhattisgarh,3-Wheelers,13
2019,jan,01-01-2019,Chhattisgarh,Others,0
2019,jan,01-01-2019,Chhattisgarh,Others,0
2019,jan,01-01-2019,Chhattisgarh,Others,0
2019,jan,01-01-2019,Chhattisgarh,Others,0
2019,jan,01-01-2019,Chhattisgarh,2-Wheelers,69
2019,jan,01-01-2019,Chhattisgarh,2-Wheelers,36
2019,jan,01-01-2019,Chhattisgarh,4-Wheelers,0
2019,jan,01-01-2019,Chhattisgarh,4-Wheelers,0
2019,jan,01-01-2019,Chhattisgarh,2-Wheelers,0
2019,jan,01-01-2019,Chhattisgarh,Bus,0
2019,jan,01-01-2019,Chhattisgarh,Others,0
